arm,seed,split_id,candidate_id,reason,validation_score,locked_score_if_computed,why_not_selected
Portfolio Strategy Tuning Baseline,9,4,Portfolio Strategy Tuning Baseline-9-49,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20227981561401273,0.22754839270070332,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,7,2,Portfolio Strategy Tuning Baseline-7-10,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,7,2,Portfolio Strategy Tuning Baseline-7-11,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,3,2,Portfolio Strategy Tuning Baseline-3-10,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,4,2,Portfolio Strategy Tuning Baseline-4-10,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,9,2,Portfolio Strategy Tuning Baseline-9-10,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,8,2,Portfolio Strategy Tuning Baseline-8-10,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,0,2,Portfolio Strategy Tuning Baseline-0-11,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,0,2,Portfolio Strategy Tuning Baseline-0-10,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,4,2,Portfolio Strategy Tuning Baseline-4-11,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,2,2,Portfolio Strategy Tuning Baseline-2-10,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,2,2,Portfolio Strategy Tuning Baseline-2-11,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,6,2,Portfolio Strategy Tuning Baseline-6-11,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,6,2,Portfolio Strategy Tuning Baseline-6-10,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,9,2,Portfolio Strategy Tuning Baseline-9-11,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,8,2,Portfolio Strategy Tuning Baseline-8-11,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,5,2,Portfolio Strategy Tuning Baseline-5-10,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,5,2,Portfolio Strategy Tuning Baseline-5-11,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,1,2,Portfolio Strategy Tuning Baseline-1-10,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,1,2,Portfolio Strategy Tuning Baseline-1-11,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,3,2,Portfolio Strategy Tuning Baseline-3-11,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.20147014176794703,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,1,2,Portfolio Strategy Tuning Baseline-1-75,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,6,2,Portfolio Strategy Tuning Baseline-6-42,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,0,2,Portfolio Strategy Tuning Baseline-0-43,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,0,2,Portfolio Strategy Tuning Baseline-0-42,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,1,2,Portfolio Strategy Tuning Baseline-1-42,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,1,2,Portfolio Strategy Tuning Baseline-1-43,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,6,2,Portfolio Strategy Tuning Baseline-6-74,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,6,2,Portfolio Strategy Tuning Baseline-6-43,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,5,2,Portfolio Strategy Tuning Baseline-5-42,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,4,2,Portfolio Strategy Tuning Baseline-4-74,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,5,2,Portfolio Strategy Tuning Baseline-5-43,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,1,2,Portfolio Strategy Tuning Baseline-1-74,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,2,2,Portfolio Strategy Tuning Baseline-2-42,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,2,2,Portfolio Strategy Tuning Baseline-2-43,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,9,2,Portfolio Strategy Tuning Baseline-9-75,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,2,2,Portfolio Strategy Tuning Baseline-2-75,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,5,2,Portfolio Strategy Tuning Baseline-5-75,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,5,2,Portfolio Strategy Tuning Baseline-5-74,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,4,2,Portfolio Strategy Tuning Baseline-4-75,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,2,2,Portfolio Strategy Tuning Baseline-2-74,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,6,2,Portfolio Strategy Tuning Baseline-6-75,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,9,2,Portfolio Strategy Tuning Baseline-9-74,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,7,2,Portfolio Strategy Tuning Baseline-7-75,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,9,2,Portfolio Strategy Tuning Baseline-9-43,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,8,2,Portfolio Strategy Tuning Baseline-8-42,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,8,2,Portfolio Strategy Tuning Baseline-8-43,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,9,2,Portfolio Strategy Tuning Baseline-9-42,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,3,2,Portfolio Strategy Tuning Baseline-3-75,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,8,2,Portfolio Strategy Tuning Baseline-8-74,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,0,2,Portfolio Strategy Tuning Baseline-0-74,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,4,2,Portfolio Strategy Tuning Baseline-4-43,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,0,2,Portfolio Strategy Tuning Baseline-0-75,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,7,2,Portfolio Strategy Tuning Baseline-7-74,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,7,2,Portfolio Strategy Tuning Baseline-7-43,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,3,2,Portfolio Strategy Tuning Baseline-3-42,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,3,2,Portfolio Strategy Tuning Baseline-3-43,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,3,2,Portfolio Strategy Tuning Baseline-3-74,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,4,2,Portfolio Strategy Tuning Baseline-4-42,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,8,2,Portfolio Strategy Tuning Baseline-8-75,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,7,2,Portfolio Strategy Tuning Baseline-7-42,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.2014701417679448,0.1393917749557504,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,2,4,Portfolio Strategy Tuning Baseline-2-83,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,3,4,Portfolio Strategy Tuning Baseline-3-82,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,0,4,Portfolio Strategy Tuning Baseline-0-51,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,8,4,Portfolio Strategy Tuning Baseline-8-51,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,8,4,Portfolio Strategy Tuning Baseline-8-50,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,7,4,Portfolio Strategy Tuning Baseline-7-51,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,7,4,Portfolio Strategy Tuning Baseline-7-50,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,1,4,Portfolio Strategy Tuning Baseline-1-82,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,3,4,Portfolio Strategy Tuning Baseline-3-50,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,3,4,Portfolio Strategy Tuning Baseline-3-51,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,5,4,Portfolio Strategy Tuning Baseline-5-82,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,2,4,Portfolio Strategy Tuning Baseline-2-82,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,9,4,Portfolio Strategy Tuning Baseline-9-50,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,9,4,Portfolio Strategy Tuning Baseline-9-51,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,5,4,Portfolio Strategy Tuning Baseline-5-50,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,1,4,Portfolio Strategy Tuning Baseline-1-51,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,4,4,Portfolio Strategy Tuning Baseline-4-82,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,9,4,Portfolio Strategy Tuning Baseline-9-82,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,9,4,Portfolio Strategy Tuning Baseline-9-83,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,5,4,Portfolio Strategy Tuning Baseline-5-83,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,3,4,Portfolio Strategy Tuning Baseline-3-83,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,0,4,Portfolio Strategy Tuning Baseline-0-50,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,1,4,Portfolio Strategy Tuning Baseline-1-50,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,2,4,Portfolio Strategy Tuning Baseline-2-51,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,6,4,Portfolio Strategy Tuning Baseline-6-83,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,1,4,Portfolio Strategy Tuning Baseline-1-83,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,2,4,Portfolio Strategy Tuning Baseline-2-50,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,7,4,Portfolio Strategy Tuning Baseline-7-83,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,5,4,Portfolio Strategy Tuning Baseline-5-51,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,4,4,Portfolio Strategy Tuning Baseline-4-83,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,7,4,Portfolio Strategy Tuning Baseline-7-82,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,4,4,Portfolio Strategy Tuning Baseline-4-50,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,4,4,Portfolio Strategy Tuning Baseline-4-51,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,6,4,Portfolio Strategy Tuning Baseline-6-51,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,6,4,Portfolio Strategy Tuning Baseline-6-50,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,8,4,Portfolio Strategy Tuning Baseline-8-83,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,0,4,Portfolio Strategy Tuning Baseline-0-82,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,0,4,Portfolio Strategy Tuning Baseline-0-83,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,8,4,Portfolio Strategy Tuning Baseline-8-82,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,6,4,Portfolio Strategy Tuning Baseline-6-82,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.19924789193902553,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,3,4,Portfolio Strategy Tuning Baseline-3-19,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.1992478919390231,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,8,4,Portfolio Strategy Tuning Baseline-8-18,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.1992478919390231,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,8,4,Portfolio Strategy Tuning Baseline-8-19,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.1992478919390231,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,5,4,Portfolio Strategy Tuning Baseline-5-18,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.1992478919390231,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,5,4,Portfolio Strategy Tuning Baseline-5-19,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.1992478919390231,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,3,4,Portfolio Strategy Tuning Baseline-3-18,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.1992478919390231,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,0,4,Portfolio Strategy Tuning Baseline-0-18,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.1992478919390231,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,4,4,Portfolio Strategy Tuning Baseline-4-18,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.1992478919390231,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,4,4,Portfolio Strategy Tuning Baseline-4-19,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.1992478919390231,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,6,4,Portfolio Strategy Tuning Baseline-6-19,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.1992478919390231,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,6,4,Portfolio Strategy Tuning Baseline-6-18,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.1992478919390231,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,1,4,Portfolio Strategy Tuning Baseline-1-19,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.1992478919390231,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,1,4,Portfolio Strategy Tuning Baseline-1-18,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.1992478919390231,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,7,4,Portfolio Strategy Tuning Baseline-7-19,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.1992478919390231,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,7,4,Portfolio Strategy Tuning Baseline-7-18,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.1992478919390231,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,2,4,Portfolio Strategy Tuning Baseline-2-19,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.1992478919390231,0.21121912494588763,FAILED_HARD_GATE
Portfolio Strategy Tuning Baseline,2,4,Portfolio Strategy Tuning Baseline-2-18,POLICY_SPECIFICATION_CHANGED;CLEAN_PANEL_W_STAR_CHANGED,0.1992478919390231,0.21121912494588763,FAILED_HARD_GATE
